Site_Id,Unit_Id,Read_Date,Salinity (ppt),Dissolved Oxygen (mg/L),pH (standard units),Secchi Depth (m),Water Depth (m),Water Temp (?C),Air Temp-Celsius,Air Temp (?F),Time (24:00),Field_Tech,DateVerified,WhoVerified,AirTemp (C),Year,Decimal Year
A,,3/8/2016,0,,7,0.3,1,12,,62,11:00,Susan Poe,3/28/2016,Kayla Braasch,16.66666667,2016,2016.188889
A,,3/22/2016,0,7.1,6.5,0.6,0.6,11,,48,10:30,Susan Poe,3/28/2016,Kayla Braasch,8.888888889,2016,2016.227778
B,,3/22/2016,0,6.5,7,0.3,0.3,11,,50,11:00,Susan Poe,3/22/2016,Kayla Braasch,10,2016,2016.227778
D,,3/22/2016,0,,6.5,0.8,1.8,12,,50,11:30,Susan Poe,3/22/2016,Kayla Braasch,10,2016,2016.227778
Bay,,3/22/2016,0,7.1,7,0.4,0.4,10,,48,9:30,Susan Poe,3/28/2016,Kayla Braasch,8.888888889,2016,2016.227778
A,,4/14/2016,0,,6.5,0.5,0.6,15,,48,11:00,Susan Poe,4/19/2016,Kayla Braasch,8.888888889,2016,2016.288889
B,,4/14/2016,0,,8,0.2,0.2,14,,48,10:45,Susan Poe,4/19/2016,Kayla Braasch,8.888888889,2016,2016.288889
D,,4/14/2016,0,6,6.5,0.9,1.3,14,,48,10:20,Sue Poe,4/19/2016,Kayla Braasch,8.888888889,2016,2016.288889
Bay,,4/14/2016,0,7.9,7,0.3,0.3,13,,48,9:30,Sue Poe,4/19/2016,Kayla Braasch,8.888888889,2016,2016.288889
Bay,,5/3/2016,0,4.5,7,0.4,0.9,21,,65,9:40,Sue Poe,5/6/2016,Kayla Braasch,18.33333333,2016,2016.341667
A,,5/3/2016,0,,7,0.4,0.9,22,,66,10:50,Sue Poe,5/6/2016,Kayla Braasch,18.88888889,2016,2016.341667
B,,5/3/2016,0,,6.5,0.2,0.2,20,,66,10:40,Sue Poe,5/6/2016,Kayla Braasch,18.88888889,2016,2016.341667
D,,5/3/2016,0,,6.5,0.5,1.2,21,,66,10:15,Sue Poe,5/6/2016,Kayla Braasch,18.88888889,2016,2016.341667
A,,8/31/2016,0,3.9,7.5,0.4,0.4,28,,82,10:40,Sue Poe,8/31/2016,Kayla Braasch,27.77777778,2016,2016.666667
B,,8/31/2016,0,4.2,8.5,0.01,0.01,28,,81,10:20,Sue Poe,8/31/2016,Kayla Braasch,27.22222222,2016,2016.666667
D,,8/31/2016,0,,6.5,0.9,0.9,29,,81,10:00,Sue Poe,8/31/2016,Kayla Braasch,27.22222222,2016,2016.666667
Bay,,8/31/2016,0,4.3,8.5,0.3,0.5,27,,81,9:15,Sue Poe,8/31/2016,Kayla Braasch,27.22222222,2016,2016.666667
A,,9/22/2016,0,,6.5,0.6,0.7,25,,75,11:00,Sue Poe,,,23.88888889,2016,2016.727778
B,,9/22/2016,0,,6.5,0.3,0.3,24,,75,10:40,Sue Poe,,,23.88888889,2016,2016.727778
D,,9/22/2016,0,5,6,0.6,1.8,,,75,10:15,Sue Poe,,,23.88888889,2016,2016.727778
Bay,,9/22/2016,0,3.2,7,0.9,1,23,,75,9:45,Sue Poe,,,23.88888889,2016,2016.727778
A,,10/5/2016,0,3.8,6.5,0.5,0.5,22,,70,19:50,Sue Poe,,,21.11111111,2016,2016.763889
B,,10/5/2016,0,2.9,6.5,0.3,0.3,25,,70,10:30,Sue Poe,,,21.11111111,2016,2016.763889
Bay,,10/5/2016,0,6.8,,0.4,0.6,21,,70,9:30,Sue Poe,,,21.11111111,2016,2016.763889
A,,10/18/2016,0,,6.5,0.2,0.5,22,19,67,10:55,Sue Poe,4/11/2017,Erin Bailey,19.44444444,2016,2016.8
B,,10/18/2016,0,,6.5,0.3,0.3,24,19,66,10:40,Sue Poe,4/11/2017,Erin Bailey,18.88888889,2016,2016.8
Bay,,10/18/2016,0,6.3,7,0.5,1.2,,18,65,9:45,Sue Poe,4/11/2017,Erin Bailey,18.33333333,2016,2016.8
D,,10/18/2016,0,6,6.5,0.5,1.4,25,19,66,10:15,Sue Poe,4/11/2017,Erin Bailey,18.88888889,2016,2016.8
D,,11/2/2016,0,,6.5,0.8,1.6,17,16,60,11:10,Sue Poe,4/11/2017,Erin Bailey,15.55555556,2016,2016.838889
B,,11/2/2016,0,3.8,6.5,0.2,0.2,16,16,60,10:45,Sue POE,4/11/2017,Erin Bailey,15.55555556,2016,2016.838889
A,,11/2/2016,0,4.4,6.5,0.2,0.4,16,16,60,10:15,Sue Poe,4/11/2017,Erin Bailey,15.55555556,2016,2016.838889
Bay,,11/2/2016,0,6.3,6.7,0.7,0.7,17,16,60,9:30,Sue Poe,4/11/2017,Erin Bailey,15.55555556,2016,2016.838889
A,,11/16/2016,0,,6.5,0.3,0.4,18,13,55,10:50,Sue Poe,4/11/2017,Erin Bailey,12.77777778,2016,2016.877778
B,,11/16/2016,0,,6.5,0.25,0.25,12,13,55,10:40,Sue Poe,4/11/2017,Erin Bailey,12.77777778,2016,2016.877778
D,,11/16/2016,0,8.8,6.5,1,1.3,14,13,55,10:20,Sue Poe,4/11/2017,Erin Bailey,12.77777778,2016,2016.877778
Bay,,11/16/2016,0,9,7,0.7,0.8,13,13,55,9:45,Sue Poe,4/11/2017,Erin Bailey,12.77777778,2016,2016.877778
A,,12/7/2016,0,,7,0.3,0.5,11,9,48,11:00,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2016,2016.936111
B,,12/7/2016,0,,6.5,0.5,0.5,10,9,48,10:45,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2016,2016.936111
Bay,,12/7/2016,0,7.6,7,0.4,0.5,11,9,48,9:15,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2016,2016.936111
D,,12/7/2016,0,10,6.5,0.9,1.1,11,9,48,10:15,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2016,2016.936111
A,,12/20/2016,0,,7,0.4,0.4,6,3,38,10:57,Sue Poe,4/11/2017,Erin Bailey,3.333333333,2016,2016.972222
Bay,,12/20/2016,0,6.7,7,3,3.5,5,3,38,9:40,Sue Poe,4/11/2017,Erin Bailey,3.333333333,2016,2016.972222
B,,12/20/2016,0,,6.5,0.4,0.4,5,3,38,10:45,Sue Poe,4/11/2017,Erin Bailey,3.333333333,2016,2016.972222
D,,12/20/2016,0,10,6.5,1.7,1.7,5,3,38,10:15,Sue Poe,4/11/2017,Erin Bailey,3.333333333,2016,2016.972222
D,,1/24/2017,0,,6,0.7,1.2,9,7,45,11:15,Sue Poe,4/11/2017,Erin Bailey,7.222222222,2017,2017.066667
A,,1/24/2017,0,7.9,,0.5,0.6,9,7,45,10:45,Sue Poe,4/11/2017,Erin Bailey,7.222222222,2017,2017.066667
Bay,,1/24/2017,0,3.2,7,0.3,0.6,9,7,45,9:45,Sue Poe,4/11/2017,Erin Bailey,7.222222222,2017,2017.066667
B,,1/24/2017,0,7.6,6.5,0.3,0.5,8,7,45,10:15,Sue Poe,4/11/2017,Erin Bailey,7.222222222,2017,2017.066667
A,,2/7/2017,0,,7,0.5,0.7,9,15,59,11:00,Sue Poe,4/11/2017,Erin Bailey,15,2017,2017.102778
D,,2/7/2017,0,10,6.5,0.9,1.3,10,14,58,10:25,Sue Poe,4/11/2017,Erin Bailey,14.44444444,2017,2017.102778
Bay,,2/7/2017,0,8.2,7,0.3,0.6,9,14,58,9:30,Sue Poe,4/11/2017,Erin Bailey,14.44444444,2017,2017.102778
B,,2/7/2017,0,,7,0.3,0.3,11,15,59,10:50,Sue poe,4/11/2017,Erin Bailey,15,2017,2017.102778
D,,2/21/2017,0,,6.5,0.9,1.1,13,10,50,11:20,Sue Poe,4/11/2017,Erin Bailey,10,2017,2017.141667
A,,2/21/2017,0,5.7,6.5,0.5,0.9,13,10,50,10:25,Sue Poe,4/11/2017,Erin Bailey,10,2017,2017.141667
Bay,,2/21/2017,0,5.2,7,0.3,0.5,13,9,48,9:25,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2017,2017.141667
B,,2/21/2017,0,5.2,7,0.5,0.5,12,9,48,10:10,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2017,2017.141667
Bay,,3/8/2017,0,7.1,7,0.3,0.5,13,8,47,9:30,Sue Poe,4/11/2017,Erin Bailey,8.333333333,2017,2017.188889
A,,3/8/2017,0,,6.5,0.4,0.4,13,9,48,11:10,Sue Poe,4/11/2017,Erin Bailey,8.888888889,2017,2017.188889
B,,3/8/2017,0,,6.5,0.2,0.4,13,8,47,11:00,Sue Poe,4/11/2017,Erin Bailey,8.333333333,2017,2017.188889
D,,3/8/2017,0,10,6.5,1.6,1.6,12,8,47,10:15,Sue Poe,4/11/2017,Erin Bailey,8.333333333,2017,2017.188889
D,,3/21/2017,0,,6.5,0.9,1.7,10,11,51,11:05,Sue Poe,4/11/2017,Erin Bailey,10.55555556,2017,2017.225
A,,3/21/2017,0,,,,,,11,51,10:45,Sue Poe,4/11/2017,Erin Bailey,10.55555556,2017,2017.225
B,,3/21/2017,0,5,7,0.3,0.3,10,11,51,10:15,Sue Poe,4/11/2017,Erin Bailey,10.55555556,2017,2017.225
Bay,,3/21/2017,0,3.2,7,0.3,0.3,10,10,50,9:30,Sue Poe,4/11/2017,Erin Bailey,10,2017,2017.225
A,,4/4/2017,0,,7,0.5,0.6,20,21.7,71,11:00,Sue Poe,,,21.66666667,2017,2017.261111
B,,4/4/2017,0,,7,0.2,0.3,19,21.7,71,10:50,Sue Poe,,,21.66666667,2017,2017.261111
A,,4/18/2017,0,,6.5,0.4,0.9,19,,61,10:50,Susan Poe,8/7/2017,Carly Sibilia,16.11111111,2017,2017.3
A,,5/11/2017,0,,6.5,0.4,0.7,19,,63,10:45,Susan Poe,8/7/2017,Carly Sibilia,17.22222222,2017,2017.363889
A,,5/25/2017,0,4.2,6.5,0.6,0.8,22,,72,10:25,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.402778
A,,6/7/2017,0,,6.5,0.5,0.6,23,,65,10:17,Susan Poe,8/7/2017,Carly Sibilia,18.33333333,2017,2017.436111
A,,6/19/2017,0,,6.5,0.5,0.7,27,,72,10:50,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.469444
A,,7/11/2017,0,,7,0.5,0.5,31,,76,10:40,Susan Poe,8/7/2017,Carly Sibilia,24.44444444,2017,2017.530556
A,,7/25/2017,0,3.6,7,0.8,0.9,27,,82,11:30,Susan Poe,8/7/2017,Carly Sibilia,27.77777778,2017,2017.569444
B,,4/18/2017,0,,6.5,0.4,0.4,19,,61,10:40,Susan Poe,8/7/2017,Carly Sibilia,16.11111111,2017,2017.3
B,,5/11/2017,0,,6.5,0.2,0.2,18,,62,10:35,Susan Poe,8/7/2017,Carly Sibilia,16.66666667,2017,2017.363889
B,,5/25/2017,,,,,,,,72,10:15,Susan Poe,,,22.22222222,2017,2017.402778
B,,6/7/2017,0,,,,,,,64,,Susan Poe,,,17.77777778,2017,2017.436111
B,,6/19/2017,0,3.9,7,0.5,0.5,26,,72,10:30,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.469444
B,,7/11/2017,0,,7,0.5,0.5,31,,76,10:40,Susan Poe,8/7/2017,Carly Sibilia,24.44444444,2017,2017.530556
B,,7/25/2017,0,4.2,7,0.2,0.2,28,,81,10:55,Susan Poe,8/7/2017,Carly Sibilia,27.22222222,2017,2017.569444
D,,4/18/2017,0,7.3,6,1,1.1,17,,61,10:10,Susan Poe,8/7/2017,Carly Sibilia,16.11111111,2017,2017.3
D,,5/11/2017,0,6.5,6.5,0.8,1.7,19,,62,10:05,Susan Poe,8/7/2017,Carly Sibilia,16.66666667,2017,2017.363889
D,,5/25/2017,0,,6.5,0.7,1.8,22,,73,10:55,Susan Poe,8/7/2017,Carly Sibilia,22.77777778,2017,2017.402778
D,,6/7/2017,0,4.6,6.5,0.7,1.6,22,,64,10:20,Susan Poe,8/7/2017,Carly Sibilia,17.77777778,2017,2017.436111
D,,6/19/2017,0,,6.5,0.7,1.2,26,,72,10:15,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.469444
D,,7/11/2017,0,5.3,6.5,0.7,1.1,29,,75,10:05,Susan Poe,8/7/2017,Carly Sibilia,23.88888889,2017,2017.530556
D,,7/25/2017,0,,6.5,0.9,1.2,29,,82,11:55,Susan Poe,8/7/2017,Carly Sibilia,27.77777778,2017,2017.569444
Bay,,4/18/2017,0,6,6,0.4,0.7,20,,61,9:35,Susan Poe,8/7/2017,Carly Sibilia,16.11111111,2017,2017.3
Bay,,5/11/2017,0,5,6,0.4,0.4,18,,62,9:30,Susan Poe,8/7/2017,Carly Sibilia,16.66666667,2017,2017.363889
Bay,,5/25/2017,0,6.9,7,0.5,0.9,20,,72,9:30,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.402778
Bay,,6/7/2017,0,3.5,6,0.6,0.9,21,,64,9:30,Susan Poe,8/7/2017,Carly Sibilia,17.77777778,2017,2017.436111
Bay,,6/19/2017,0,4.3,6.5,0.5,1,25,,72,9:30,Susan Poe,8/7/2017,Carly Sibilia,22.22222222,2017,2017.469444
Bay,,7/11/2017,0,4.7,7,0.4,0.9,27,,75,9:35,Susan Poe,8/7/2017,Carly Sibilia,23.88888889,2017,2017.530556
Bay,,7/25/2017,0,6.2,7,0.4,0.9,26,,81,10:25,Susan Poe,8/7/2017,Carly Sibilia,27.22222222,2017,2017.569444
A,,4/4/2017,0,,7,0.5,0.6,20,,71,11:00,Susan Poe,8/7/2017,Carly Sibilia,21.66666667,2017,2017.261111
B,,4/4/2017,0,,7,0.2,0.3,19,,71,10:50,Susan Poe,8/7/2017,Carly Sibilia,21.66666667,2017,2017.261111
D,,4/4/2017,0,6.2,6.5,1,1.1,19,,70,10:20,Susan Poe,8/7/2017,Carly Sibilia,21.11111111,2017,2017.261111
Bay,,4/4/2017,0,4.2,6.25,0.2,0.9,19,,69,9:30,Susan Poe,8/7/2017,Carly Sibilia,20.55555556,2017,2017.261111
A,,8/8/2017,0,,6.5,0.8,1,25,,70,10:50,Sue Poe,10/17/2017,Carly Sibilia,21.11111111,2017,2017.605556
B,,8/8/2017,0,,6.5,0.1,0.1,25,,70,11:00,Sue Poe,10/17/2017,Carly Sibilia,21.11111111,2017,2017.605556
D,,8/8/2017,0,4.8,,0.9,1.7,25,,70,10:30,Sue Poe,10/17/2017,Carly Sibilia,21.11111111,2017,2017.605556
Bay,,8/8/2017,0,6.2,7,0.4,0.9,25,,70,10:00,Sue Poe,10/17/2017,Carly Sibilia,21.11111111,2017,2017.605556
A,,9/12/2017,0,,7,0.4,0.4,21,,72,11:00,Sue Poe,10/17/2017,Carly Sibilia,22.22222222,2017,2017.7
B,,9/12/2017,0,,6.5,0.3,0.3,20,,72,10:50,Sue Poe,10/17/2017,Carly Sibilia,22.22222222,2017,2017.7
D,,9/12/2017,0,5.8,6.5,1,1.7,20,,72,10:15,Sue Poe,10/17/2017,Carly Sibilia,22.22222222,2017,2017.7
Bay,,9/12/2017,0,6,7,0.3,0.3,20,,72,9:30,Sue Poe,10/17/2017,Carly Sibilia,22.22222222,2017,2017.7
B,,9/29/2017,0,3,7,0.1,0.1,24.5,,78,10:15,Sue Poe,10/17/2017,Carly Sibilia,25.55555556,2017,2017.747222
D,,9/29/2017,0,,6.5,1.3,1.3,25,,78,11:10,Sue Poe,10/17/2017,Carly Sibilia,25.55555556,2017,2017.747222
Bay,,9/29/2017,0,,,0.1,0.1,,,78,9:35,Sue Poe,10/17/2017,Carly Sibilia,25.55555556,2017,2017.747222
A,,10/12/2017,0,,6.5,0.3,0.4,25,,74,10:55,Sue Poe,10/17/2017,Carly Sibilia,23.33333333,2017,2017.783333
B,,10/12/2017,0,,7,0.1,0.1,25,,74,11:05,Sue Poe,10/17/2017,Carly Sibilia,23.33333333,2017,2017.783333
D,,10/12/2017,0,5.8,6.5,1.8,2.1,26,,74,10:25,Sue Poe,10/17/2017,Carly Sibilia,23.33333333,2017,2017.783333
Bay,,10/12/2017,0,5.2,7,1.5,1.9,25,,74,9:45,Susan Poe,10/17/2017,Carly Sibilia,23.33333333,2017,2017.783333
Bay,,10/26/2017,0,7.1,7,0.35,0.8,26,,54,9:40,Sue Poe,11/17/2017,Carly Sibilia,12.22222222,2017,2017.822222
A,,10/26/2017,0,6.8,6.5,0.2,0.4,27,,54,10:45,Sue Poe,11/17/2017,Carly Sibilia,12.22222222,2017,2017.822222
B,,10/26/2017,0,4.1,6.5,0.2,0.2,26,,54,10:15,Sue Poe,11/17/2017,Carly Sibilia,12.22222222,2017,2017.822222
D,,10/26/2017,0,,6.5,1.2,1.2,27,,54,11:15,Sue Poe,11/17/2017,Carly Sibilia,12.22222222,2017,2017.822222
Bay,,11/8/2017,,6.6,7,0.5,0.5,16,,52,9:30,Sue Poe,11/17/2017,Carly Sibilia,11.11111111,2017,2017.855556
D,,11/8/2017,,6.9,6.5,1.2,1.5,16,,52,10:20,Sue Poe,11/17/2017,Carly Sibilia,11.11111111,2017,2017.855556
B,,11/8/2017,,,6.5,0.2,0.2,15,,52,10:50,Sue Poe,11/17/2017,Carly Sibilia,11.11111111,2017,2017.855556
A,,11/8/2017,,,6.5,0.6,0.6,16,,52,11:00,Sue Poe,11/17/2017,Carly Sibilia,11.11111111,2017,2017.855556
A,,11/29/2017,,,,,,,,,,Sue Poe,10/29/2019,Christine Folks,-17.77777778,2017,2017.913889
A,,12/12/2017,0,,6.5,0.7,0.7,6,,48,11:25,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.95
B,,11/29/2017,0,5.2,6.5,0.2,0.2,6,,48,10:40,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.913889
B,,12/12/2017,0,,6.5,0.2,0.2,6,,48,11:10,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.95
D,,11/29/2017,0,,6.5,1.3,1.3,7,,48,10:20,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.913889
D,,12/12/2017,0,9.9,6.5,1.3,1.3,7,,48,11:40,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.95
Bay,,11/29/2017,0,10,7,0.6,0.8,9,,48,9:45,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.913889
Bay,,12/12/2017,0,10,7,0.6,0.8,9,,48,10:00,Sue Poe,10/29/2019,Christine Folks,8.888888889,2017,2017.95
A,,1/16/2018,0,,7,0.6,0.6,5,,37,11:05,Sue Poe,10/29/2019,Christine Folks,2.777777778,2018,2018.044444
A,,2/14/2018,0,,6.5,1,1.8,7,,45,10:50,Sue Poe,10/29/2019,Christine Folks,7.222222222,2018,2018.122222
A,,3/7/2018,0,,6.5,1.1,1.8,8,,47,11:00,Sue Poe,10/29/2019,Christine Folks,8.333333333,2018,2018.186111
A,,3/22/2018,0,8,6.5,0.7,0.9,7,,40,11:03,Sue Poe,10/29/2019,Christine Folks,4.444444444,2018,2018.227778
A,,4/17/2018,1,,7,1.3,1.6,14,,48,10:55,Sue Poe,10/29/2019,Christine Folks,8.888888889,2018,2018.297222
A,,5/10/2018,0.1,,7,0.7,0.9,21,,65,,Sue Poe,10/29/2019,Christine Folks,18.33333333,2018,2018.361111
A,,5/25/2018,0.1,4,6.5,5.5,7,26,,84,10:45,Sue Poe,10/30/2019,Christine Folks,28.88888889,2018,2018.402778
A,,6/14/2018,0.1,,7,1,1.2,26,,84,10:40,Sue Poe,10/30/2019,Christine Folks,28.88888889,2018,2018.455556
A,,6/27/2018,0.1,4.7,4.8,0.5,0.5,27,,76,11:05,Sue Poe,10/30/2019,Christine Folks,24.44444444,2018,2018.491667
A,,7/18/2018,0.1,,7,0.5,0.5,28,,80,10:52,Sue Poe,10/23/2019,Christine Folks,26.66666667,2018,2018.55
A,,8/1/2018,0,,6.5,0.5,1.2,29,,83,10:55,Sue Poe,10/30/2019,Christine Folks,28.33333333,2018,2018.586111
A,,8/14/2018,0,3.8,6.5,0.4,1.2,28,,78,,Sue Poe,10/30/2019,Christine Folks,25.55555556,2018,2018.622222
A,,9/4/2018,0,,6.5,0.8,0.8,31,,85,10:57,Sue Poe,10/30/2019,Christine Folks,29.44444444,2018,2018.677778
A,,9/20/2018,0.09,4.4,6.5,0.3,0.5,28,,80,10:55,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.722222
A,,1/31/2018,0,10,7,1,1,3,,30,,Sue Poe,10/30/2019,Christine Folks,-1.111111111,2018,2018.083333
B,,1/31/2018,0,7.7,6.5,0.4,0.5,3,,30,10:20,Sue Poe,10/30/2019,Christine Folks,-1.111111111,2018,2018.083333
B,,1/16/2018,0,,6.5,0.3,0.3,5,,37,10:50,Sue Poe,10/30/2019,Christine Folks,2.777777778,2018,2018.044444
B,,2/14/2018,0,,6.5,0.5,0.5,8,,45,10:40,Sue Poe,10/30/2019,Christine Folks,7.222222222,2018,2018.122222
B,,3/7/2018,0,,6.5,0.2,0.2,8,,47,10:50,Sue Poe,10/30/2019,Christine Folks,8.333333333,2018,2018.186111
B,,3/22/2018,0,9.8,6.5,0.2,0.2,5,,40,10:22,Sue Poe,10/30/2019,Christine Folks,4.444444444,2018,2018.227778
B,,4/4/2018,1,,7,0.5,0.5,19,,70,10:35,Sue Poe,10/30/2019,Christine Folks,21.11111111,2018,2018.261111
B,,4/17/2018,1,8,6.5,0.4,0.4,10,,48,10:25,Sue Poe,10/30/2019,Christine Folks,8.888888889,2018,2018.297222
B,,5/10/2018,0.8,,7.5,0.3,0.3,22,,65,10:40,Sue Poe,10/30/2019,Christine Folks,18.33333333,2018,2018.361111
B,,5/25/2018,0.6,4.9,7,0.4,0.4,26.1,,74,10:10,Sue Poe,10/30/2019,Christine Folks,23.33333333,2018,2018.402778
B,,6/14/2018,0.08,,7,0.3,0.3,29,,83,10:30,Sue Poe,10/30/2019,Christine Folks,28.33333333,2018,2018.455556
B,,6/27/2018,0.7,3.7,7,0.2,0.2,26,,76,,Sue Poe,10/30/2019,Christine Folks,24.44444444,2018,2018.491667
B,,7/18/2018,0.8,,7,0.1,0.1,28,,80,10:40,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.55
B,,8/1/2018,8,,6.5,0.4,0.4,30,,83,10:35,Sue Poe,10/30/2019,Christine Folks,28.33333333,2018,2018.586111
B,,8/14/2018,0,7.3,6.5,0.2,0.2,27,,77,10:20,Sue Poe,10/30/2019,Christine Folks,25,2018,2018.622222
B,,9/4/2018,0,,6.5,0.2,0.2,30,,85,10:45,Sue Poe,10/30/2019,Christine Folks,29.44444444,2018,2018.677778
B,,9/20/2018,0,5,6.5,0.2,0.2,28,,80,10:25,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.722222
D,,1/31/2018,0,,6.5,1.2,1.3,4,,30,10:10,Sue Poe,10/30/2019,Christine Folks,-1.111111111,2018,2018.083333
D,,1/16/2018,0,10,6.5,1.6,1.6,4,,37,9:50,Sue Poe,10/30/2019,Christine Folks,2.777777778,2018,2018.044444
D,,2/14/2018,0,9.5,6.5,1.3,1.4,6,,45,10:10,Sue Poe,10/30/2019,Christine Folks,7.222222222,2018,2018.122222
D,,3/7/2018,0,10,6.5,1,1.5,8,,47,10:15,Sue Poe,10/30/2019,Christine Folks,8.333333333,2018,2018.186111
D,,3/22/2018,0,,6.5,1.1,1.7,7,,40,10:05,Sue Poe,10/30/2019,Christine Folks,4.444444444,2018,2018.227778
D,,4/4/2018,1,8,,0.9,1.3,18,,70,10:00,Sue Poe,10/30/2019,Christine Folks,21.11111111,2018,2018.261111
D,,4/17/2018,1,,7,0.9,1.3,14,,48,10:00,Sue Poe,10/30/2019,Christine Folks,8.888888889,2018,2018.297222
D,,5/10/2018,0,6.3,6.5,0.8,1.2,21.4,,63,10:15,Sue Poe,10/30/2019,Christine Folks,17.22222222,2018,2018.361111
D,,5/25/2018,0,,6.5,0.9,1.6,25,,73,9:55,Sue Poe,10/30/2019,Christine Folks,22.77777778,2018,2018.402778
D,,6/14/2018,0,5,6.5,0.8,1.3,27,,82,10:05,Sue Poe,10/30/2019,Christine Folks,27.77777778,2018,2018.455556
D,,6/27/2018,0,,6.5,0.7,1.5,25,,76,10:25,Sue Poe,10/30/2019,Christine Folks,24.44444444,2018,2018.491667
D,,7/18/2018,0,4,,0.8,1.5,27,,80,10:10,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.55
D,,8/1/2018,0,4,6.5,0.5,1.6,28,,82,10:10,Sue Poe,10/30/2019,Christine Folks,27.77777778,2018,2018.586111
D,,8/14/2018,,,6.5,0.4,1.5,28,,77,10:05,Sue Poe,10/30/2019,Christine Folks,25,2018,2018.622222
D,,9/4/2018,0,3.2,6.5,0.8,1.3,30,,83,10:25,Sue Poe,10/30/2019,Christine Folks,28.33333333,2018,2018.677778
D,,9/20/2018,0,5,6.5,0.4,1.4,25,,80,10:05,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.722222
Bay,,1/31/2018,0,8,7,0.1,0.2,4,,30,9:30,Sue Poe,10/30/2019,Christine Folks,-1.111111111,2018,2018.083333
Bay,,2/14/2018,0,6,6,0.5,0.5,5,,45,938,Sue Poe,10/30/2019,Christine Folks,7.222222222,2018,2018.122222
Bay,,1/16/2018,,,,,,,,37,,Sue Poe,10/30/2019,Christine Folks,2.777777778,2018,2018.044444
Bay,,3/7/2018,0,9.2,7,0.1,0.1,9,,47,9:45,Sue Poe,10/30/2019,Christine Folks,8.333333333,2018,2018.186111
Bay,,3/22/2018,0,8.8,6,0.2,0.5,6,,40,9:40,Sue Poe,10/30/2019,Christine Folks,4.444444444,2018,2018.227778
Bay,,4/4/2018,0.66,7.9,6.5,0.1,0.9,17,,70,9:35,Sue Poe,10/30/2019,Christine Folks,21.11111111,2018,2018.261111
Bay,,4/17/2018,1.2,7.8,6.5,0.2,1,14,,48,9:35,Sue Poe,10/30/2019,Christine Folks,8.888888889,2018,2018.297222
Bay,,5/10/2018,0.18,6,6.5,0.2,0.4,20,,62,9:40,Sue Poe,10/30/2019,Christine Folks,16.66666667,2018,2018.361111
Bay,,5/25/2018,2.3,6.9,6.5,0.4,0.9,25,,73,9:45,Sue Poe,10/30/2019,Christine Folks,22.77777778,2018,2018.402778
Bay,,6/14/2018,0.1,5.6,7,0.5,0.9,24,,82,9:35,Sue Poe,10/30/2019,Christine Folks,27.77777778,2018,2018.455556
Bay,,6/27/2018,,6,7,0.4,0.8,24,,76,9:40,Sue Poe,10/30/2019,Christine Folks,24.44444444,2018,2018.491667
Bay,,7/18/2018,2.6,6.2,7,0.6,0.9,26,,80,9:40,Sue Poe,10/30/2019,Christine Folks,26.66666667,2018,2018.55
Bay,,8/1/2018,1.9,3.8,7,0.5,1.2,26,,82,9:30,Sue Poe,10/30/2019,Christine Folks,27.77777778,2018,2018.586111
Bay,,8/14/2018,2.1,6,7,0.5,0.9,26,,76,9:30,Sue Poe,10/30/2019,Christine Folks,24.44444444,2018,2018.622222
Bay,,9/4/2018,1.9,6.2,7.5,0.4,0.7,28,,82,9:40,Sue Poe,10/30/2019,Christine Folks,27.77777778,2018,2018.677778
Bay,,9/20/2018,1.6,4.2,7,0.4,1,25,,78,9:30,Sue Poe,10/30/2019,Christine Folks,25.55555556,2018,2018.722222
A,,4/24/2019,,,,,,,,,,Sue Poe,10/30/2019,Christine Folks,-17.77777778,2019,2019.316667
A,,5/8/2019,0,,7,0.4,0.9,27,,71,10:50,Sue Poe,10/30/2019,Christine Folks,21.66666667,2019,2019.355556
A,,5/23/2019,0,4.9,7,0.4,0.6,25,,69,10:45,Sue Poe,10/30/2019,Christine Folks,20.55555556,2019,2019.397222
